Model,t0,input,R2,rmse1,rmse7,rmse30,Hyperparameter
SINDy,922,30,0.9197334503043815,1.5808697023122957,1.7669989594766482,1.3189250752617065,$ȗ࣢੭ၻᢾᵔỻ⃕Ⓥ
SINDy,190,30,0.9816460504664979,1.759992972424113,4.011115389270454,1.8093345014432083,nֹᄖ៝Ს⟣⡆⦁⧫⪲
SINDy,1105,30,0.987926772365891,0.1873357937148997,0.6210777589878719,0.8660069608442923,H{٤୲࿇ᕑᜏ▙⠴⩙
SINDy,739,30,0.9516721985963634,0.38699428698407096,0.6472480673205278,0.7286800336162388,Ƽȅ͓؛ٮຂᆒ⅙−⨌
SINDy,1287,30,0.8614946260388535,0.9693488177940723,1.0748614566626975,2.064330732466185,ڪஇใᄧኙᝈ៝ᩞ⮊
SINDy,1469,30,0.9932549517227623,0.31613831726014424,0.7518884006303963,2.5390832496661213,yঃ೦ၟᤅᩬ⊘✠⧖⩨
SINDy,7,30,0.9924850001717113,0.25579969533220287,0.53371861942346,1.0551356172539619,Bˊ๡့ᭊᷛℲ⇧⥘⮄
SINDy,373,30,0.9870521029679652,0.3844976082509684,0.784783282084143,1.5562096755536294,஢൹๘ၭᅃᅪᇳᩗᰑ⢒
SINDy,556,30,0.9437471257261829,1.3107776763323675,1.2174200219748714,2.109243833336046,Ȏ๑ཋስቯ᫧⒫♂⚸
SINDy,1652,30,0.8213640435303313,0.9833313221632703,2.3164649824647014,3.0753567009706653,7aᖎᦣ῵∻◵❦⢊⨍
SINDy,923,30,0.9170179930692136,0.29177053122628266,0.510189703843227,3.831755434451601,ҿൽී᪩‛↨≛⓾▿
SINDy,191,30,0.968878169628207,1.8187546740436356,1.9348207774213255,4.684264296884408,2ÏԷښ༭ቝ␗⥴⬣ⱼ
SINDy,1106,30,0.9821807084788172,0.23886376394214445,0.590870898484363,0.9184665901927509,ө၀ჯᘻᥱṺ‼◌
SINDy,740,30,0.9577879515099257,0.21582165140360832,0.8065094392400671,0.8372603083991736,hߛᏆᐔᖎᙿ᛻᩵ἴ⫊
SINDy,1288,30,0.8795416880236505,0.7908705240302221,1.2779848193335948,1.738618370080605,`ƃଞᓾᝊᬶ᭮ᾤ⃰ⓨ
SINDy,1470,30,0.994290661518607,0.29966227691774183,0.616843216846304,2.692169121047234,.इ঒ૂஏഠຟ⁤⟝⢽
SINDy,374,30,0.9866599131048382,0.31336145013287536,0.5334829199491568,1.3346285755146432,*Ƒ൫༶ፈᓎᯪ≝␃✰
SINDy,8,30,0.9924219563029183,0.19966900826604628,0.6149919950715358,1.2254892259274524,Swߡ੉෍สኣ➂⥪⨔
SINDy,557,30,0.947369681041424,1.61973379204335,2.2174746824860883,2.4661927224444558,+ழಳၦᓜ℄⌮⎕♝⭆
SINDy,1653,30,0.841885062276416,2.475638811884278,1.5952065293854776,2.346654927425014,d್ႊᬹᰪḬ⌛⩸⭵
SINDy,924,30,0.9070190110434113,0.8253693663925475,0.5964495173117875,0.5598335623796176,ˬΰผ၁ᤉ⇀≶♯⠉⣞
SINDy,192,30,0.9577212197308071,0.48214441404620634,0.9766438738185055,5.857270557313553,Į૸౰ၴᐖᒖỘ⊤⋊
SINDy,1107,30,0.9832609055674074,0.19619120093055553,0.575218564250464,1.3716530431975258,t٭یݛ߫൬ኻᢃᦁ⢺
SINDy,741,30,0.9624845202151665,0.1456916685862703,0.8079958910631773,0.9040868738709377,μӥछનᏯᑸᕳⅰⲮ
SINDy,1289,30,0.9041006277701619,0.6661676445948694,1.108474676542631,1.847029872981513,QŬڥݏઞ୤ᓃᶌᷤὉ
SINDy,1471,30,0.9938946283581713,0.20278612628806897,0.6260095339597238,2.1760808057049914,ЉХૉතጔ᛼ᡷ␪◈
SINDy,375,30,0.9892281247400359,0.36265864785948715,0.47474092052211575,1.0014136708717387,Ľˍ࿼ᆘ᛿ᥓᰳ΅✺⧇
SINDy,9,30,0.9935706628656351,0.25261078898365824,0.6368607028639605,1.4958065254588713,)ɼا઀ผᇌᏸ᥌₂⮗
SINDy,558,30,0.9587624444071752,0.8534073295194626,4.113918756764696,1.645054466646487,	ॢરၓჅᏡᑥᵽ⍯❓
SINDy,1654,30,0.8305703059573523,0.9571886609613255,1.7522645882467083,0.9636467578318939,F¤ş֝ቭᒌ ↰⌦⦰
SINDy,925,30,0.8892502569939097,0.6605605149500249,1.9409461601566191,1.4016989501913768,ȏʣჭᇝᏏᐕᥭ⑥⒛ⓛ
SINDy,193,30,0.9429739426545457,0.35552748001815443,1.0570599917732804,3.6586497324414475,ǣقკᅯ⍑⛋⟃⠣⪢
SINDy,1108,30,0.9800813116591359,0.3751557587233029,0.5775766949827433,1.568218287917443,e¡ɭ࿝ᛳ᷑⑌♬⦚⦡
SINDy,742,30,0.9662069093496819,0.37679680123639175,0.7059304195679241,0.9106341033829717,̯Йࡱૠ఑ᙃ᭺†╖ⱏ
SINDy,1290,30,0.8711020619702363,1.248756146531407,1.2657319474807476,2.0241007573646033,ůƸ߶ହఈณᛎ⁺⋎⬅
SINDy,1472,30,0.9951355925732446,0.2579674685181112,0.5768910214492898,1.940439771605246,Іڝ൉࿋ၗᜓ⍓␘♾
SINDy,376,30,0.9848369479491507,0.24441969442358844,0.5210578478948998,0.9362761158179455,2֩߯ෞฬᘷᬟ↼⋘⨰
SINDy,10,30,0.9938359948618682,0.39758959875117184,0.5993563793545132,0.9583779550246562,N؉૖ᅓ኱᥃∏⛬⤃⧭
SINDy,559,30,0.9637025731534248,0.9253057089761273,4.6667769127641066,2.2535931580896285,tǞأ৿ဤᲪ⃧⎫□⢐
SINDy,1655,30,0.790159495822956,1.7115081528619271,0.8140725140217219,1.5112264825308395,UЌٯఘፘ᪯⃜▕➧⧬
SINDy,926,30,0.9189545308988785,0.7300250929643557,2.6297304431671567,0.804221480267036,҆࠿ਪ୩ེᘊᯜ▭☨Ȿ
SINDy,194,30,0.9284567681108985,0.8439871873308605,0.6548586359764625,3.8580711422711076,˒Ϲ݄֔ଋຌᖽᯇ⋤
SINDy,1109,30,0.9741141352619842,0.22384620716487907,0.7388658641919664,1.2044999846484252,دਸଫഴᗢᴒỏ⚓⚠
SINDy,743,30,0.9719017706550537,0.21751634042034737,0.8248894280255862,1.184525031997018,͡ࡃ୩஑௝ዠጉᩧᭇ⨽
SINDy,1291,30,0.8716091961682308,1.0993591661051483,1.4722241282254755,2.0196406626860415,źʘࡸඁ༜ᲈ‬▧⚿⟻
SINDy,1473,30,0.9927791345002211,0.3818933658005167,0.5888454490482681,1.8345952649750432,^֞؛ءশஏၱ ⇀⥀
SINDy,377,30,0.9853817009793857,0.29405771206694636,0.6272535441645977,0.7829845927402964,֢ߩࠅࠨ࢛௿༲፛ᣲ⬬
SINDy,11,30,0.9934584759466277,0.26219588929536936,0.6153803483233438,0.7692940598921436,XńӯՅ֘ؓ෍ᗎặ⊪
SINDy,560,30,0.9646431852096702,1.4816086652903329,4.617335544599186,2.168493405359795,݇ᓜᔢខᬼ⁬ⅲ╱⭺
SINDy,1656,30,0.7951045202730819,0.605497132469754,1.4624978165967748,2.807207773125949,aªȆ̠෦໖ể⁶ℾⲚ
SINDy,927,30,0.8699173886578656,0.48753772949706364,1.0104651939893503,2.4784366821981223,ɣਠೄසຓ༘ཅ࿘ᠠ▶
SINDy,1110,30,0.9679990514681482,0.26284757660872704,0.6854898015537287,0.8480755952479314,̌՘ߥณีዣᛇᴥⰅ
SINDy,195,30,0.9219759868292887,0.8129816980307418,1.0341105409944,4.830333106343435,y࣭ऌ೼ංᓖᴹἄ⁦⒴
SINDy,744,30,0.9756970011931078,0.21294859553212625,0.8092545444557018,1.2020946201075728,ਖ਼୮௉ྃ࿣ጃ᷄ẗ₅⪧
SINDy,1292,30,0.8936130168530572,0.38947767500866903,2.343052850888247,3.0003689885667804,ƢɌ̀දᢢᰱ᳈ὰ⬶Ⱝ
SINDy,1474,30,0.9881851509766604,0.34644572273007285,0.45737024294484646,1.333484657746298,ƐǄ˴੘ത๺ຸཱᢱ⟶
SINDy,378,30,0.9886432165843414,0.26919074958984346,0.6935313595153717,0.9805485054243271,ɉ࠴ఊໞ២⁅≼⌜◣☘
SINDy,12,30,0.9941850740964358,0.43623967442810885,0.6780310934680278,1.0416598388396645,}Ҧժٯߡኁᒟᡸ᪢❢
SINDy,561,30,0.9650629004110598,1.3049827012423332,3.7083804161819076,2.311131723121485,ɉ̓͌ԡ࣢੽஑ᡭΆ
SINDy,1657,30,0.8232192780104723,0.672207113033534,1.5011338514481187,2.1030169815100805,5ȕ౒຤ᐽᗠᷯ≪➜⥊
SINDy,928,30,0.8888138307247652,0.3117837586992544,1.3949895111156332,0.5993393178127489,ċࠈ੄ᇙ᥆ᬅᴘὁ„⏍
SINDy,196,30,0.9047190819822831,0.35163382947123845,1.9455361062705172,4.903006676773296,ɮՆ؈੖ᣁ᧑Ṹᾇ⫐
SINDy,1111,30,0.9676284319745604,0.36972274310465425,0.5377449546275161,0.8702077106649243,Ѝज़໧ᗞ᧘ὒ῞⏬ⓟ♱
SINDy,745,30,0.9794437143517424,0.5039887231661873,0.6735040525610074,1.1864162645915566,ָء૪฀ᢐᥗ᪔ḁ≔♝
SINDy,1475,30,0.9910221061628252,0.40279154174663984,0.647404331030368,1.4401587691262203,ޖࠍ෾ሆ᠀ᩢṶ④⫣
SINDy,1293,30,0.8617337906131642,1.5527020907571247,2.3462410600159065,2.6225358322120638,ƏɅࣃ୎ฑ∻⌨⏷⣆Ⱇ
SINDy,379,30,0.9877953797735319,0.36188130926907347,0.9095520950427082,0.7957174645111073,"
ࢇ༳Ꮘᓠណ᥄⣠⣮Ⲫ"
SINDy,13,30,0.994374244475814,0.35626355091863837,0.6465770805962098,1.1139209045389606,3֣ת۴ဝႈᑶᤖṑↁ
SINDy,562,30,0.9590823227053012,0.546394888493071,2.8947701287094914,3.7132785539433018,MŇʙβბᆿᒚᖬᙈ⡆
SINDy,1658,30,0.8438306397824742,0.5801420227215132,0.8323995683466726,1.3959186019806644,-്൐๤ᓽ⢐⣆⤶⧟⯨
SINDy,929,30,0.8468187542644269,0.18727414741583967,1.3651397815659654,1.4511648016373,Ќࡧࣁਿะᆃᔠᛷ᮵⡪
SINDy,1112,30,0.9726893389201688,0.2819212292728936,0.4919672314141994,0.8252018848948293,ƜԐޜ࠽ॎ᠉Ἶ‛⡚ⱼ
SINDy,197,30,0.8937154820923457,0.9315381362250494,1.3421456699925969,4.310308369248347,ɯޮ෺Ὡ῀ↇⒿ◌⭳
SINDy,746,30,0.9712394099902848,0.5317590205876708,0.8602975081129365,0.7423372816166804,Ѣӟ܁ޱ฻ጾ᳇ἅ╵➱
SINDy,1294,30,0.9025018172207808,1.291971984469085,0.9411131208057895,0.9914606546462115,ŭഭႺᇶចᬂᴥ⊄⌯⥚
SINDy,1476,30,0.9825635679308876,0.30639777694257014,0.869705861911462,1.954497003214357,"""Ɩ૎ଆരะᘋ៹⒄⯄"
SINDy,380,30,0.9891518313454096,0.22921378054367317,1.0748958782670877,0.5497794048475497,ŁʶӬࢱᘡᘮᬄῐ⛄⯺
SINDy,14,30,0.9925390326479038,0.3169784680590926,0.6312171992775136,0.997437897883449,<Σ֌ࣦསᴌḐ≽⨶⭕
SINDy,563,30,0.9497647127208607,0.6000077827297836,3.2494924110465035,3.8553238488382084,|સ์჎ᙝᥟḜ✂⟓Ⳍ
SINDy,1659,30,0.8575453376522728,0.29481668504840214,1.2050343675673574,1.5265267865974987,lԕిᎀᩭ⎫☯⠮⩙ⱼ
SINDy,930,30,0.8377700653542066,0.35215232932848345,0.8279484510351711,1.4839580831931043,ӳჲᠬᳱ᳼Ầ὘⅕⍵⤻
SINDy,1113,30,0.9777845784747269,0.345935654253791,0.5445902092329411,0.8189867847629589,nӛी೺ᐜᨺ↣Ⓘ⦭⮯
SINDy,198,30,0.8396387579467837,0.33070395309233647,0.9047156048498711,2.747510289752106,TÅ͊Ԏભᆙᗳ᧬ᩂ⧱
SINDy,747,30,0.9702602410674362,0.3317837123408143,1.0821695218664795,0.6807726701124659,Ʋ࣏ৈಌ൧ྨ႙ṞὡⰋ
SINDy,1295,30,0.8831407015567823,1.0081780416766304,1.1801025383844232,1.1796403369207584,Z۷ಃജྸᓽ‐⛙⩟Ⱀ
SINDy,1477,30,0.9843184040484712,0.2534584886212466,0.9708500463331659,1.7804022364458558,ԫݯෲᑢ៨ᩦ₈Ⅸⅶ⧠
SINDy,381,30,0.9873131484463977,0.2227957930165761,0.9564838821526671,0.6291065593925846,ֹۈ૵ᡱᬫ᭻⁦◑⥪
SINDy,15,30,0.9941772295236879,0.2951797346359508,0.6754624124452997,0.9527028436685385,Xȿʺׂ߲࡚ሐ᭫Ṓ⭗
SINDy,564,30,0.9448299543354752,0.7781671835862954,2.5694164694930057,3.97698021860787,u੻ዓᱲᷞ⁂⌸⎈⏟␝
SINDy,1660,30,0.9007218870659432,0.5747888149118041,1.453806706635964,1.6252511421941305,FŷЙۇ੻ఢჍኤ⇦❠
SINDy,931,30,0.8337136809767254,0.8680123784228962,1.2684058288183555,0.8156568603053377,࠽မᇆᐛᒱᓨᵀự╠ⱶ
SINDy,1114,30,0.9700052870366098,0.4091845756800023,0.5872769550127495,1.1623105712468467,Ώ༆༢ጴᘾᠮᴚ“↯⠂
SINDy,199,30,0.8752815649364013,0.31410532917944706,0.5296439832072806,2.6241012162211694,3Ҹܩ࣯ನྐྵឈ᳑⌤⠛
SINDy,748,30,0.9734820903344317,0.5328325977994811,1.004526040320665,0.7714141929147806,´̷ેତჄᕄᣋᴾṉ⩤
SINDy,1296,30,0.8006506827062743,1.259016051431685,1.3547639295203033,1.5025704377352609,}ӈԸܳࢍ᠐ᦟ⒋▜ⲷ
SINDy,1478,30,0.9779911464523405,0.328871707842836,0.7909795538557943,1.6564921205108676,YƲܝদਐᗌᡅṐ⃏⋯
SINDy,382,30,0.9905704326543365,0.23741008479215867,0.8975839884266201,0.6553558156385689,LϷԳ஛഻ᚧ᷶┡⠗⧤
SINDy,16,30,0.9946359631751855,0.27578636355772784,0.6848730417908616,0.8816707438095759, ɝЦಒᇾ⌚⟖⤾⯞
SINDy,565,30,0.9495866975157355,0.5722987598564435,2.0919549928627124,4.043367025367494,[ϼႨᄣ᝝‎₮→⨊ⳏ
SINDy,1661,30,0.9239831761145133,0.6292328974720347,1.431060883791295,1.8424621208432244,+Пࠟࢦၠᚭᦤᬕ∝✗
SINDy,932,30,0.8182336225128173,0.42813757902272087,1.4938979882482064,2.733977927766286,ƘȚ೗ැ༂ᙸᯡᰚỹ⟜
SINDy,200,30,0.8010651977612748,0.4429190342497596,0.5945145426635666,3.4528352947456695,dֆ࣫૿ྱጜộₚ⋳
SINDy,1115,30,0.9813439174913693,0.24393458662021061,0.4694985041821296,1.3129957548366047,נࠥଔಮඨዃ፛⦚⮬Ⱀ
SINDy,749,30,0.9742296454582352,0.7880424959005361,0.7655981825540024,0.9842869969138164,@ʒʟ٤ܾዽ᭵ᾞ῵⎭
SINDy,1297,30,0.8730442665149264,1.014799781027717,2.0469586640161563,1.08440932206329,֑సᒪᘢὑ⍆▱☝♫Ⱙ
SINDy,1479,30,0.9711444554627862,0.296990107378973,0.7678103279477235,1.7628286758023535,Íஸຩ໨ᇡᕥ᭞⊯┳⨎
SINDy,383,30,0.9905074926531906,0.5615571053708228,0.8032408377521779,1.077816165465105,qՈڽࡄࣖ૷༁ἱ⋅⑄
SINDy,17,30,0.9940669766400402,0.30513841229313826,0.8880959460459533,0.920799972155992,ħָ࣒ఋᚆ᫹᱔ⱁ
SINDy,566,30,0.9492083635143703,0.7774030408722464,1.500358809476373,4.944481262098797,סॊᄺጉᚲ⁊⃍ÅⲞ
SINDy,1662,30,0.9149874934214106,0.685362602525563,1.1068253202269418,1.485673364884246,Y݈ླጕᚮᨖ᷇ḉ὘⅜
SINDy,933,30,0.867976382144813,1.1899444533998755,2.557190208406879,3.5715104687144748,Ƈڡફᙘ᝙ᨚᩦ⟚⮿Ⳑ
SINDy,201,30,0.8569533267703848,0.18814475859838906,0.8049393210404154,3.1778825683151717,Ụ̀Ӯై၃ẖᾀᾕ
SINDy,1116,30,0.9853772887110485,0.344096608707763,0.5535774569097275,1.3873002353562145,ͣѯᘷᝮᦤ᳔⍶◬⡽⬮
SINDy,750,30,0.9682865920055295,0.29454333266607036,0.7404494956137783,1.5449298763135735,Cǎؤܕ৕ᜓ⁠⒱▨⧦
SINDy,1298,30,0.871516446044171,0.9387548555972648,1.3050337917499628,1.5578790723180498,ʹ๚໔ႋᠳ᭺ᴍ⊖✊✵
SINDy,1480,30,0.9670773416649231,0.384064494654514,0.834703791664502,1.544959342295407,Mߋࠇ଴໼ᆅᑁᧅᶁὂ
SINDy,384,30,0.9903116232741067,0.3133742739295236,0.5896424497166168,1.911762413308811,ڡ੃೷ศᅘᠤ⁄☓⮺ⲙ
SINDy,18,30,0.9946358363352592,0.3377484958718825,0.9905920732531294,1.5360865992615704,қӛ߱୰ᆷᯐṯ⌣⓭
SINDy,567,30,0.9506030125705479,0.620316014579169,1.232586261788493,6.184407888913644,ừ⁕⃕≚⎵⓪┐▜⚘
SINDy,1663,30,0.9311231742382761,0.58610352017546,1.0884827584602847,1.2652502134500332,Bðޱಛሓቻ᨜ᵜẈ␯
SINDy,934,30,0.8239473319431393,1.218170626149729,1.429792709861191,1.7407296872804447,˝̒ಡᐇᤞẬὰↆ⠗⡳
SINDy,202,30,0.8966466789362002,0.8513927330473103,0.863650496956136,2.648963151675527,՜ؙز਼රྴ⌿⥗Ⳃ
SINDy,1117,30,0.9843582225156042,0.24059929836411376,0.5446854520015592,1.4762843464933457,Ţ̜ҁႠᅓ᎗ᠥ᪽▞Ⱟ
SINDy,751,30,0.9634387662991301,0.3148781820328116,0.7853967194274648,1.9586622088300103,BЊԃۃज༲᧠ᶅ⮧
SINDy,1299,30,0.8568817295700001,0.7244212492171517,1.2017099244527474,1.2341840118465315,ᓋᕇᦾ᯻Შ↪⊸◟◧⪵
SINDy,1481,30,0.9682361098840823,0.4339802975602213,0.8546331299858521,1.3320825379392536,ڋॊઇ಻ඤ෋ማ᝘⏰♜
SINDy,385,30,0.9876618864206149,0.3240852523536042,0.4250793682260127,2.3580542567553158,ӟ໠ᆶጡᐘ᣾ᬧᷨ↨Ⓣ
SINDy,19,30,0.9934807682631834,0.28329287944352083,0.6379624520892507,1.9292411618934775,ȥӀࡠඐᮞᾬ◘✎Ⱘ
SINDy,568,30,0.953212757734015,0.4794655504806109,1.4486366139921238,6.615524892715473,hনᏇ᠇᪉⊬␰☒⛁⠱
SINDy,1664,30,0.9191202057395563,0.5019631484553237,1.1036063832183969,1.2944144974124618,qžᇢᇤᓗᖑ᧵ᭌᴵ⅙
SINDy,935,30,0.8144802990119762,0.49140842416186564,2.231959072087369,1.6475968435716346,˴ٗॄ൯ᏩᖗỼἆ⑜⟋
