t,i1j1,i2j1,i3j1,i4j1,i5j1,i6j1,i7j1,i8j1,i9j1,i10j1,i1j2,i2j2,i3j2,i4j2,i5j2,i6j2,i7j2,i8j2,i9j2,i10j2,i1j3,i2j3,i3j3,i4j3,i5j3,i6j3,i7j3,i8j3,i9j3,i10j3,i1j4,i2j4,i3j4,i4j4,i5j4,i6j4,i7j4,i8j4,i9j4,i10j4,i1j5,i2j5,i3j5,i4j5,i5j5,i6j5,i7j5,i8j5,i9j5,i10j5,i1j6,i2j6,i3j6,i4j6,i5j6,i6j6,i7j6,i8j6,i9j6,i10j6,i1j7,i2j7,i3j7,i4j7,i5j7,i6j7,i7j7,i8j7,i9j7,i10j7,i1j8,i2j8,i3j8,i4j8,i5j8,i6j8,i7j8,i8j8,i9j8,i10j8,i1j9,i2j9,i3j9,i4j9,i5j9,i6j9,i7j9,i8j9,i9j9,i10j9,i1j10,i2j10,i3j10,i4j10,i5j10,i6j10,i7j10,i8j10,i9j10,i10j10,i1j11,i2j11,i3j11,i4j11,i5j11,i6j11,i7j11,i8j11,i9j11,i10j11,i1j12,i2j12,i3j12,i4j12,i5j12,i6j12,i7j12,i8j12,i9j12,i10j12,i1j13,i2j13,i3j13,i4j13,i5j13,i6j13,i7j13,i8j13,i9j13,i10j13,i1j14,i2j14,i3j14,i4j14,i5j14,i6j14,i7j14,i8j14,i9j14,i10j14,i1j15,i2j15,i3j15,i4j15,i5j15,i6j15,i7j15,i8j15,i9j15,i10j15
2020-02-11T12:00:00.0,13.500999,13.6189995,13.905,13.382999,12.575,12.608,12.4869995,12.509,12.497999,12.436,13.554,13.701,13.91,13.337999,12.743,12.708,12.582,12.546999,12.542,12.4609995,13.59,13.768,13.905,13.278,12.891,12.764,12.634,12.563999,12.57,12.474999,13.625,13.781,13.85,13.125,12.867,12.664999,12.521,12.523,12.566,12.464,13.65,13.756,13.698,12.983,12.768999,12.542,12.434999,12.507,12.558,12.436,13.667999,13.7,13.471,12.849999,12.615,12.4,12.371,12.509,12.546999,12.393999,13.698999,13.6189995,13.276999,12.788,12.5789995,12.407999,12.445999,12.559,12.537,12.349999,13.728,13.554,13.136999,12.76,12.58,12.455999,12.542,12.615,12.537,12.327,13.754,13.518999,13.091999,12.783999,12.639,12.568,12.667,12.676,12.553999,12.34,13.75,13.518,13.063999,12.827999,12.753,12.739,12.815,12.796,12.664999,12.426,13.726,13.531,13.046,12.875,12.882,12.93,12.976,12.938,12.815,12.546999,13.642,13.563999,13.055,12.905,12.990999,13.125999,13.166,13.091999,13.011999,12.740999,13.458,13.598999,13.1189995,12.924999,13.066999,13.287,13.344,13.250999,13.217999,12.983,13.188999,13.632999,13.228,12.937,13.115,13.417999,13.511999,13.414999,13.43,13.264999,12.855999,13.589,13.398,13.046999,13.171999,13.516,13.634,13.552,13.601,13.524
2020-02-12T12:00:00.0,14.017,14.243,14.396,14.009,12.698,12.716,12.643,12.775,12.837,12.827,13.976,14.191,14.343,13.818,12.726999,12.827,12.7369995,12.809999,12.855,12.834999,13.924999,14.139,14.288,13.687,12.82,12.936,12.834,12.830999,12.858,12.834999,13.981,14.129,14.247999,13.705,13.035,13.028,12.905,12.799,12.830999,12.818,13.999,14.117,14.209999,13.719999,13.163,13.011999,12.849999,12.742,12.809,12.795,13.99,14.103,14.174,13.733,13.223999,12.912,12.698999,12.667999,12.792,12.768999,13.9609995,14.075,14.127,13.646,13.073,12.768999,12.607,12.69,12.791,12.726999,13.934999,14.035999,14.051,13.497,12.913,12.643999,12.569,12.722,12.781,12.693,13.914999,13.98,13.922,13.246,12.750999,12.555,12.622999,12.767,12.754999,12.674,13.907999,13.9279995,13.754,13.089,12.69,12.587,12.740999,12.841,12.802,12.719999,13.905,13.878,13.584,12.978,12.68,12.673,12.882999,12.931999,12.889999,12.802,13.903,13.834,13.48,12.945999,12.773,12.844,13.045,13.076,13.069,12.975,13.889999,13.809999,13.396,12.948,12.903,13.025,13.216999,13.25,13.299,13.217999,13.87,13.802,13.327999,12.978,13.066,13.215,13.396999,13.448999,13.570999,13.518999,13.756,13.774,13.216999,12.978,13.12,13.375,13.5529995,13.625999,13.809999,13.827999
2020-02-13T12:00:00.0,14.306,14.223,14.426,13.882999,12.855,12.575,12.639,12.788,12.868,12.927,14.124,14.261,14.434,13.834,12.903,12.694,12.698999,12.8619995,12.901999,12.901999,13.901999,14.266,14.452999,13.857,12.964,12.834,12.794,12.938999,12.934,12.875999,13.945,14.245,14.427,13.948999,13.033999,13.023,12.971,12.94,12.903,12.86,13.955999,14.212999,14.417,13.94,13.186,13.141,13.046999,12.91,12.874,12.841,13.945,14.173,14.419,13.856,13.400999,13.205,13.046999,12.857,12.847,12.819,13.969,14.142,14.347,13.941999,13.513,13.1779995,12.921,12.812,12.855,12.813,13.973999,14.121,14.292999,13.976999,13.513,13.0859995,12.818,12.8029995,12.857,12.813999,13.943,14.115999,14.278,13.907,13.319,12.886,12.767,12.857,12.846,12.823999,13.919,14.089,14.254,13.681999,13.07,12.802,12.825,12.903999,12.865,12.879,13.893,14.059999,14.195,13.406,12.834,12.782,12.924,12.959,12.913,12.959999,13.8359995,14.073999,13.94,13.135,12.785,12.914999,13.056999,13.0789995,13.065,13.103,13.782,14.039999,13.709,12.983999,12.830999,13.077,13.24,13.275,13.295,13.309,13.732,13.966,13.497,12.936,12.958,13.264,13.466,13.535,13.591,13.566999,13.782,13.94,13.441999,12.997999,13.114,13.457,13.688,13.805,13.889999,13.843
2020-02-14T12:00:00.0,13.469,13.723999,14.49,14.132,12.275999,12.0529995,12.306,12.45,12.648,12.653,13.426,13.722,14.490999,13.688,12.23,12.089,12.285,12.452,12.653,12.673,13.355,13.681999,14.436,13.267,12.219999,12.138,12.299999,12.469999,12.643999,12.7109995,13.339,13.613,14.124,13.076,12.223999,12.1779995,12.3949995,12.500999,12.598,12.721,13.327999,13.577,13.872999,13.004,12.242,12.309999,12.517,12.540999,12.577,12.698999,13.32,13.566999,13.669,13.0199995,12.2699995,12.51,12.658999,12.5859995,12.576,12.65,13.382999,13.573,13.635,13.039999,12.51,12.776999,12.705999,12.580999,12.6189995,12.673,13.448999,13.5859995,13.605,13.118,12.796,12.941999,12.712,12.589,12.658999,12.712,13.517,13.613,13.57,13.302,13.151999,12.914999,12.651999,12.625999,12.687,12.775999,13.624,13.691999,13.642,13.482,13.181999,12.823999,12.66,12.697,12.742,12.886999,13.726999,13.785999,13.759,13.617,13.09,12.739,12.708,12.785,12.82,13.0199995,13.728,13.8619995,13.934999,13.4939995,12.913,12.819,12.844,12.898,12.975,13.198,13.785999,13.912,13.957,13.292999,12.875999,12.958,13.048,13.118,13.216,13.407,13.891,13.94,13.85,13.025999,12.958,13.146999,13.309999,13.4279995,13.528999,13.643999,13.791,13.919,13.635,13.026999,13.171,13.486,13.714,13.785,13.863,13.91
2020-02-15T12:00:00.0,13.24,13.874,14.233,14.113,12.382,12.052,12.4609995,12.521999,12.676,12.789,13.268,13.878,14.209999,13.901999,12.316999,12.033999,12.379,12.507999,12.658999,12.775999,13.287,13.865999,14.205999,13.715,12.287,12.028999,12.332,12.514,12.646999,12.767,13.313,13.823999,14.275,13.604,12.292999,12.053999,12.413,12.558,12.636,12.764,13.289,13.785,14.268999,13.506,12.296999,12.149,12.502,12.594,12.656,12.76,13.226999,13.747999,14.205,13.417999,12.299999,12.298,12.594999,12.625,12.698999,12.757,13.2,13.67,14.261999,13.388,12.344,12.455,12.658999,12.617,12.712,12.78,13.197,13.584,14.268999,13.325,12.399,12.624,12.708,12.601,12.732,12.819,13.233999,13.488,14.174999,13.197,12.471,12.813999,12.736,12.570999,12.766,12.885,13.257999,13.41,13.937,13.037,12.7109995,12.809999,12.663,12.587,12.789,13.018,13.278999,13.351,13.663,12.931,12.959999,12.736,12.575,12.62,12.818,13.164999,13.320999,13.364,13.462,13.205,12.93,12.638,12.584,12.660999,12.908999,13.25,13.371,13.372,13.421,13.304,12.848999,12.568,12.653,12.759,13.069,13.364,13.4279995,13.377,13.517,13.253,12.724999,12.5199995,12.771999,12.906,13.285999,13.502,13.346,13.431999,13.514999,12.9869995,12.657999,12.719999,13.039,13.155,13.48,13.65
2020-02-16T12:00:00.0,13.163,14.011999,14.351999,13.968,12.264999,11.509,11.646999,11.749,11.851,11.938999,13.089,13.941,14.231,13.707,12.084,11.471,11.589,11.782,11.888,11.988999,12.999,13.841999,14.091,13.485,11.9609995,11.455999,11.563,11.8359995,11.934,12.044,13.028,13.747999,13.989,13.41,11.983,11.478999,11.655999,11.922999,11.983999,12.098999,13.048,13.677,13.931999,13.403999,12.058,11.549,11.794,12.000999,12.035,12.171,13.059999,13.624,13.910999,13.45,12.173,11.655999,11.967999,12.070999,12.084999,12.254,13.069,13.562,13.896999,13.469999,12.316999,11.839,12.091999,12.101999,12.143,12.368,13.083,13.503,13.881,13.518,12.471,12.031,12.187,12.128,12.222,12.486,13.107,13.452,13.856,13.62,12.639999,12.233,12.230999,12.15,12.337,12.605999,13.149,13.437,13.857,13.702999,12.698999,12.36,12.254999,12.209,12.483,12.726,13.194,13.436,13.867,13.732,12.723,12.452,12.271,12.287,12.639,12.848,13.223999,13.445999,13.879,13.485,12.764,12.487999,12.276999,12.4,12.792999,12.992,13.223999,13.447,13.83,13.327,12.806999,12.483,12.313,12.546999,12.9609995,13.155,13.198,13.438999,13.732,13.246,12.851,12.445,12.372999,12.722,13.139999,13.332,12.976999,13.4869995,13.651999,13.283999,12.746,12.473999,12.584999,12.948999,13.312,13.503
2020-02-17T12:00:00.0,12.07,12.917999,12.874,12.629999,11.684999,10.8289995,10.870999,11.212999,11.353,11.492,11.896999,12.862999,12.816999,12.421999,11.467999,10.811,10.983,11.316,11.410999,11.599,11.676,12.787,12.761,12.264999,11.323,10.832999,11.127999,11.414,11.469,11.714,11.763,12.701,12.747,12.205,11.337,10.929,11.304999,11.466,11.542999,11.839999,11.848,12.617,12.749,12.160999,11.389,11.077999,11.441,11.504,11.641999,11.945999,11.931,12.535999,12.764,12.128,11.469,11.266,11.546,11.53,11.762,12.038,11.966,12.503,12.775,12.146,11.580999,11.431,11.554999,11.601999,11.922999,12.056,11.992,12.479,12.7699995,12.187,11.693,11.563999,11.573,11.691,12.0859995,12.077999,12.004,12.469999,12.733999,12.268,11.799999,11.639999,11.613,11.806999,12.253,12.112999,11.974999,12.486,12.737999,12.374,11.8689995,11.684999,11.651999,11.943,12.375,12.201,11.953,12.521,12.756,12.469999,11.919,11.716,11.693999,12.083,12.48,12.313,12.052,12.617,12.778999,12.457,11.9279995,11.719999,11.750999,12.214,12.573,12.466,12.091,12.688,12.791,12.406,11.936,11.707999,11.825,12.339,12.648,12.601999,12.08,12.736,12.794,12.323999,11.945,11.681,11.914,12.458,12.707,12.723,11.974999,12.768999,12.709,12.252,11.884,11.709,12.062,12.53,12.746,12.791
2020-02-18T12:00:00.0,12.474999,12.724999,12.864,13.354,12.757999,11.216,11.216,11.57,11.5859995,11.912,12.292,12.749,12.778999,13.188,12.101999,11.120999,11.361,11.613,11.695999,11.936999,12.026999,12.75,12.667,12.973999,11.544999,11.141,11.495999,11.638,11.837999,11.947,12.03,12.733,12.686,12.662,11.521999,11.245,11.617,11.596999,11.934,11.929,12.03,12.73,12.5789995,12.341999,11.513,11.306999,11.684,11.688999,12.032,11.8289995,12.028999,12.739,12.377,12.018,11.516999,11.337,11.709,11.884,12.132999,11.667999,11.962,12.733999,12.339,12.042999,11.525,11.452,11.724999,11.929,12.169,11.617,11.898,12.7039995,12.326,12.038,11.537999,11.549,11.754999,12.0199995,12.195,11.625999,11.844,12.629999,12.344999,11.955,11.561,11.603999,11.815,12.205999,12.205,11.736,11.886,12.538,12.344,11.934,11.627,11.603,11.889,12.313999,12.18,11.837999,11.941,12.452,12.325,11.947,11.703,11.601,11.967,12.393999,12.171,11.943,11.882,12.438999,12.242,12.038,11.750999,11.714,12.032999,12.467999,12.3289995,12.073,11.976,12.465,12.292999,12.056,11.799,11.719,12.118,12.523,12.4,12.193,12.201,12.525999,12.455,12.011999,11.846999,11.634,12.217999,12.562,12.396999,12.303999,12.184999,12.516,12.51,12.119999,11.848,11.712999,12.193,12.573,12.483999,12.375
2020-02-19T12:00:00.0,11.792999,11.705999,12.625,12.736,12.746,12.165999,10.978999,11.299999,11.625,11.653,11.785,11.816,12.499,12.759,12.799,11.787,11.009999,11.3689995,11.625,11.657,11.73,11.945,12.386999,12.785,12.767,11.332999,11.068999,11.441999,11.632999,11.651,11.688999,12.066999,12.462999,12.791,12.209,11.035,11.184999,11.502999,11.728999,11.573999,11.646999,12.121,12.417,12.774,11.698999,10.910999,11.299999,11.587999,11.728,11.486,11.603999,12.125,12.278,12.74,11.226,10.919999,11.415999,11.693,11.653999,11.389,11.509,12.092999,12.242,12.306999,11.068999,11.011,11.441,11.796,11.664,11.388,11.445999,12.040999,12.183,11.931999,10.969,11.103999,11.502,11.888,11.658,11.412,11.445,11.9539995,12.077,11.693999,10.947,11.191999,11.634,11.957999,11.613999,11.474999,11.438999,11.921,11.976999,11.566999,10.978,11.287,11.731999,11.997,11.664,11.525,11.422,11.91,11.896,11.4869995,11.028999,11.379,11.809999,12.042,11.7439995,11.577,11.353,11.915,11.915,11.450999,11.094999,11.438999,11.837999,12.17,11.818999,11.66,11.374,11.882,11.872999,11.424,11.151,11.493,11.905,12.252,11.931999,11.757,11.469999,11.816999,11.780999,11.405999,11.198,11.542999,12.006,12.294,12.077999,11.865999,11.478,11.754,11.743,11.417999,11.2369995,11.556,11.99,12.264,12.209999,12.035999
2020-02-20T12:00:00.0,11.587999,11.931,12.476999,12.229,11.870999,11.887,11.141999,11.125999,11.599,11.658999,11.646,11.945999,12.489,12.235,12.1119995,12.016,11.311,11.29,11.658999,11.7,11.677,11.962,12.506,12.253,12.351999,12.106999,11.459,11.485,11.7369995,11.735,11.655999,11.893,12.511999,12.389999,12.532,12.283999,11.483999,11.73,11.952,11.813999,11.705,11.915999,12.551,12.514999,12.625,12.197,11.622,12.003,12.076,11.926,11.806999,12.007999,12.615,12.631,12.651999,11.908999,11.846999,12.298,12.131,12.063,11.776,12.163,12.631,12.798,12.517,11.858,12.073,12.504999,12.252,12.197,11.775,12.3029995,12.676,12.94,12.313,11.851999,12.306999,12.684999,12.388,12.323,11.839,12.41,12.776999,13.032,11.993,11.91,12.555,12.820999,12.544,12.434999,11.856999,12.415999,12.752,12.846,11.891,12.021999,12.733999,12.879999,12.639,12.499,11.855,12.403999,12.7039995,12.572,11.872,12.15,12.867,12.923,12.709999,12.551,11.82,12.476999,12.778,12.323999,11.912,12.26,12.861,13.031,12.757,12.622,11.877999,12.504999,12.740999,12.212999,11.915999,12.353,12.898,13.032999,12.78,12.632,12.011999,12.4939995,12.61,12.217999,11.889999,12.431,12.969999,12.945999,12.782999,12.589,12.046,12.537,12.566,12.094,11.943999,12.421,12.844,12.903,12.834999,12.558
2020-02-21T12:00:00.0,11.546,11.870999,12.879,13.164,12.53,11.226,11.231999,11.337999,11.959,11.936999,11.585,11.948,12.7109995,12.934999,12.162,11.238,11.290999,11.483999,12.032,11.936,11.606999,12.016,12.540999,12.635,11.827,11.290999,11.361,11.665999,12.094,11.9539995,11.622,11.964999,12.400999,12.275999,11.721,11.537,11.476,11.947,12.138,12.03,11.636999,11.905999,12.303999,12.087,11.8289995,11.691999,11.601999,12.24,12.205999,12.135,11.651,11.842999,12.239,12.025,12.098,11.778,11.735,12.540999,12.292,12.263,11.688,11.868,12.254999,12.08,12.162,11.853,12.028999,12.646999,12.400999,12.396999,11.723,11.912999,12.292999,12.167999,12.183,11.934,12.337,12.736,12.507999,12.521,11.752,11.988,12.365,12.306999,12.143999,12.023,12.657999,12.809999,12.61,12.625,11.769,12.075,12.45,12.466,12.146999,12.132999,12.875999,12.9,12.698999,12.688999,11.78,12.165999,12.537,12.615999,12.17,12.256,13.038,12.99,12.78,12.735,11.780999,12.25,12.601999,12.671999,12.215,12.421,13.075,13.059999,12.846,12.75,11.792999,12.309,12.650999,12.7039995,12.2369995,12.53,13.104,13.107,12.892,12.747999,11.815,12.346,12.684,12.716,12.237999,12.591999,13.127,13.135,12.921,12.730999,11.818999,12.355,12.716,12.698999,12.266,12.625999,13.1189995,13.15,12.962,12.756
2020-02-22T12:00:00.0,11.342999,12.077,13.492,13.348,13.105999,11.691999,10.943,11.127,11.681999,11.787999,11.412999,11.879999,13.181999,13.263,12.999,11.584,11.04,11.327,11.875,11.938,11.485,11.769,12.874,13.205,12.848,11.486,11.139,11.554,12.073999,12.111,11.552,11.844999,12.74,13.181999,12.556,11.386999,11.287999,11.9,12.271,12.3289995,11.578,11.875999,12.627,13.032999,12.224999,11.353999,11.48,12.212,12.462999,12.532,11.573,11.872999,12.53,12.785999,11.8619995,11.372,11.705,12.497,12.651999,12.723,11.573999,11.839999,12.375,12.423,11.738999,11.528999,12.021,12.726,12.809,12.903999,11.587999,11.820999,12.231999,12.121,11.693,11.723,12.357,12.924999,12.952,13.063999,11.627,11.828,12.115,11.943999,11.769,11.974,12.719,13.076,13.072,13.187,11.665,11.849,12.059999,11.903999,11.861,12.194,12.98,13.181999,13.157999,13.2439995,11.700999,11.875,12.035999,11.921,11.9609995,12.398,13.184999,13.2699995,13.228,13.271,11.733999,11.898999,12.07,12.004,12.069,12.5789995,13.26,13.337,13.2699995,13.261999,11.752,11.931,12.119999,12.0859995,12.16,12.721,13.305,13.382999,13.308,13.245,11.757,11.969,12.184999,12.167,12.236,12.827999,13.323999,13.412,13.341999,13.223,11.65,11.988,12.231999,12.212,12.25,12.83,13.313999,13.419,13.379,13.254999
2020-02-23T12:00:00.0,11.664,13.077,13.305,13.264,12.927,11.438999,10.787,11.148,11.672,11.638,11.410999,12.893,13.275999,13.176,12.808,11.485,10.86,11.403999,11.797,11.761,11.1779995,12.597,13.221,13.077999,12.733,11.651999,10.962999,11.681999,11.9,11.888,11.212999,12.191,13.076,13.01,12.792,11.709,11.1189995,11.898,11.985,11.997,11.2699995,11.922999,12.962999,12.962999,12.709,11.620999,11.266999,12.08,12.08,12.129,11.342999,11.759999,12.875999,12.931999,12.517,11.421,11.408,12.2369995,12.183,12.278,11.3619995,11.743,12.736,12.86,12.106999,11.3689995,11.686,12.281,12.2369995,12.306,11.3689995,11.719999,12.604,12.698,11.764999,11.384,11.957,12.327999,12.294,12.351999,11.356999,11.674999,12.490999,12.375,11.566999,11.509999,12.202999,12.391,12.3619995,12.441,11.462999,11.624,12.306,12.062,11.526999,11.7,12.415999,12.413,12.403,12.353,11.57,11.57,12.087,11.778,11.549999,11.915999,12.587,12.424,12.42,12.233,11.445999,11.518,11.818,11.636,11.62,12.164,12.57,12.438999,12.334999,12.268999,11.464999,11.511999,11.686,11.582999,11.716,12.355999,12.58,12.523,12.326,12.289999,11.603999,11.544,11.669,11.603999,11.835,12.500999,12.6119995,12.664,12.382999,12.299,11.511,11.599,11.671,11.693999,11.936999,12.565,12.632,12.622999,12.504,12.292
2020-02-24T12:00:00.0,11.544,12.094999,12.709,12.646,12.556,11.811,10.764999,11.287,11.641999,11.419999,11.28,12.191,12.531,12.504,12.434999,11.250999,10.702,11.570999,11.627,11.561999,10.95,12.278,12.377,12.391,12.282,10.849999,10.768,11.818999,11.591,11.698,10.813999,12.349999,12.379,12.434,12.114,11.125,10.848,11.917999,11.648999,11.707,10.721999,12.188,12.378,12.426,12.08,11.356,10.95,11.978,11.714,11.789,10.665999,11.849,12.372999,12.381,12.148,11.5529995,11.066999,12.009,11.783999,11.926,10.669999,11.473,12.163,12.34,12.243,11.559999,11.202,12.016,11.811999,11.879,10.700999,11.228999,12.056999,12.327999,12.24,11.504999,11.421,11.999,11.86,11.861,10.775,11.228,12.155,12.368,12.055,11.349,11.789,11.941,11.948,11.910999,10.875,11.316999,12.261,12.414,11.778,11.348,12.060999,11.94,11.924999,11.8619995,10.974999,11.419999,12.351999,12.419,11.499,11.419,12.271999,11.962999,11.882,11.811999,11.018,11.419999,12.339,12.167,11.393,11.613,12.32,12.0199995,11.943,11.948999,11.082999,11.401,12.242,11.896,11.377999,11.828,12.323999,12.139999,12.026999,12.060999,11.165,11.365,12.073999,11.608999,11.438999,12.059999,12.292,12.313999,12.129,12.151999,11.23,11.346,11.917,11.54,11.587,12.271,12.327,12.32,12.217999,12.233
2020-02-25T12:00:00.0,11.301,12.028999,13.101999,12.972,12.639,11.535,11.1449995,11.688,11.535,11.466,11.184,12.0859995,13.014999,12.848,12.4869995,11.094,11.261999,11.849999,11.615999,11.599,11.030999,12.106999,12.914999,12.719999,12.184999,10.747,11.434999,11.938,11.714,11.733,11.073999,12.087999,12.7109995,12.53,11.495999,10.698999,11.549,11.992,11.827,11.851,11.054,12.104,12.502,12.282,11.143,10.754999,11.6189995,12.045,11.917999,11.936999,10.983999,12.146999,12.289,11.988999,11.044999,10.891,11.655,12.096,11.992,11.997999,10.74,12.0529995,12.282,11.964,11.320999,11.101,11.686999,12.129999,12.002,11.990999,10.577,11.870999,12.246,11.98,11.61,11.308,11.750999,12.153,12.011,11.983,10.573,11.540999,12.139,12.0529995,11.8949995,11.500999,11.870999,12.157999,12.023,11.978,10.657,11.3619995,12.040999,12.1119995,11.962999,11.629,12.044,12.143999,12.075,12.032999,10.764999,11.266999,11.969,12.158999,11.929,11.731999,12.229,12.134,12.148,12.115,10.837,11.3619995,12.032999,12.163,11.723,11.813,12.381,12.181999,12.261,12.239,10.9,11.473,12.059,12.11,11.566,11.879,12.482,12.268,12.379999,12.362999,10.955999,11.598,12.055,12.007999,11.450999,11.931999,12.539999,12.386999,12.502,12.486,10.952999,11.594999,12.049999,11.8359995,11.49,12.089,12.540999,12.4869995,12.596,12.61
2020-02-26T12:00:00.0,11.195,12.441999,13.174,12.841,12.455,11.499,11.316999,11.861,11.592999,11.617,11.415999,12.4609995,13.055,12.754,12.386999,11.313999,11.5199995,11.936,11.686999,11.724,11.592,12.49,12.945999,12.719999,12.209,11.231,11.776,11.967,11.799999,11.8359995,11.547999,12.563,12.938999,12.827999,11.7369995,11.3029995,11.964,12.0199995,11.905,11.967999,11.436,12.507,12.916,12.7039995,11.398999,11.422,12.075,12.091999,11.988999,12.080999,11.271999,12.351999,12.879999,12.406,11.160999,11.578,12.128,12.177,12.058,12.177,11.202,12.174,12.6449995,12.026999,11.089999,11.674999,12.176,12.230999,12.125,12.231999,11.132,12.040999,12.438,11.71,11.068999,11.764,12.226,12.287,12.188999,12.285999,11.054,11.992,12.296,11.513,11.125999,11.841,12.28,12.349999,12.247,12.339,10.957,11.993,12.171999,11.488999,11.306,11.905,12.344999,12.41,12.349999,12.384,10.867,11.988999,12.055,11.54,11.528,11.962,12.419,12.469999,12.472,12.431,10.858999,11.858999,11.948,11.686999,11.754999,12.014999,12.524,12.538,12.614,12.506,10.905,11.733,11.9,11.816999,11.881,12.096,12.642,12.612999,12.745,12.597,10.995999,11.608,11.903,11.934,11.922,12.202999,12.771999,12.691999,12.865999,12.702,11.009999,11.622999,11.917999,11.974999,11.905,12.32,12.832,12.813,12.967999,12.855999
2020-02-27T12:00:00.0,11.235999,12.1449995,13.058,12.861,12.014999,11.335,11.0859995,11.648,11.337999,11.346999,11.394,12.230999,12.82,12.51,11.825999,11.157,11.158,11.566,11.342,11.316999,11.49,12.275,12.555,12.171,11.606,11.047,11.3359995,11.462999,11.382,11.318999,11.464999,12.223,12.333,12.108999,11.233,11.025,11.594,11.417999,11.519,11.410999,11.419999,12.150999,12.1449995,11.941,10.981,11.061999,11.648999,11.441999,11.575,11.521,11.358,12.063999,11.983,11.691,10.82,11.144,11.549999,11.518,11.568999,11.643,11.285,12.069,12.035999,11.514999,10.787,11.238999,11.533999,11.44,11.631,11.688,11.198,12.0529995,12.053999,11.401999,10.745999,11.322,11.549,11.391999,11.636,11.703,11.0859995,11.992,11.988999,11.401999,10.681,11.384,11.615,11.408,11.533,11.667,10.99,11.921,11.983999,11.247999,10.721999,11.426,11.573999,11.499,11.504999,11.672,10.914,11.855,12.002,11.052,10.775,11.46,11.523999,11.594,11.516999,11.667,10.919,11.841,12.032999,10.917,10.679999,11.483999,11.622999,11.565,11.625999,11.521999,10.999,11.823,11.907,10.865,10.695999,11.499,11.651999,11.608,11.660999,11.485,11.141999,11.799999,11.648999,10.884999,10.804999,11.507,11.62,11.714,11.634999,11.540999,11.082,11.747,11.589,10.874,10.927,11.497,11.778,11.787999,11.745999,11.585
2020-02-28T12:00:00.0,11.171,12.188999,13.445999,13.431,12.844,12.049999,11.1449995,11.242,11.139999,10.999,11.3289995,12.223,13.358999,13.344999,12.823999,11.761,11.016999,11.226,11.122999,10.976,11.419999,12.303999,13.289,13.228,12.723,11.48,10.993,11.214,11.124,10.971,11.4279995,12.342999,13.184999,13.055,12.323999,11.240999,11.118,11.193999,11.151,11.026,11.3949995,12.283999,13.003,12.841,11.842999,11.025,11.193999,11.195,11.217999,11.134,11.330999,12.151999,12.761,12.597,11.301,10.823999,11.231,11.2109995,11.315,11.282,11.29,11.997999,12.480999,12.167,11.030999,10.912999,11.235,11.202,11.330999,11.346999,11.25,11.879,12.239,11.789,10.841,11.018,11.235,11.188999,11.325999,11.382999,11.212,11.823999,12.07,11.525,10.778,11.129,11.233999,11.171,11.290999,11.3689995,11.089999,11.776,11.976,11.389999,10.759,11.195,11.2439995,11.174999,11.254,11.309,10.948999,11.723,11.915,11.313,10.757999,11.240999,11.259,11.188,11.217999,11.233,10.8619995,11.6189995,11.901,11.311999,10.771999,11.257999,11.283999,11.212,11.188,11.157,10.846999,11.547999,11.905999,11.342999,10.771,11.247999,11.313,11.245,11.1779995,11.087999,10.891,11.504,11.924999,11.401999,10.757999,11.217999,11.344,11.283999,11.184999,11.023999,10.91,11.547,11.966,11.401999,10.695,11.186999,11.379999,11.358999,11.278999,11.087
2020-02-29T12:00:00.0,10.804,11.896,12.674999,12.523,12.082,12.194,11.469999,11.009999,10.995999,10.919999,10.799999,11.905999,12.717999,12.572,12.247,12.007999,11.132999,10.985,10.985,10.903,10.844999,11.943999,12.759,12.625,12.396,11.740999,10.837,11.004,10.993,10.905,11.04,12.058,12.789999,12.621,12.386,11.521,10.801,11.002,11.032,10.964,11.209,12.237999,12.818,12.688,12.229,11.231,10.797999,11.014,11.0859995,11.059999,11.356999,12.467999,12.844999,12.811,11.957999,10.889,10.82,11.035999,11.151999,11.184999,11.377999,12.572,12.881,12.806,11.46,10.662,10.886,11.042,11.2,11.254,11.370999,12.596,12.882,12.577999,11.028,10.547999,10.934,11.04,11.224,11.292999,11.322,12.48,12.819,11.955,10.735,10.629999,10.948,11.023,11.205,11.282,11.278999,12.295,12.563,11.478,10.646,10.827,10.974,11.037999,11.191,11.2699995,11.238999,12.108999,12.257999,11.096999,10.636,11.042,11.009999,11.066,11.1779995,11.257999,11.207999,12.053999,12.039999,10.995999,10.691999,11.139999,11.082,11.105,11.169,11.24,11.174999,12.013,11.891,10.974999,10.761,11.214,11.155,11.151999,11.171,11.214999,11.139999,11.983999,11.799999,11.021999,10.842999,11.266999,11.228999,11.2039995,11.181999,11.184999,11.129999,11.943,11.808,11.12,10.8949995,11.311,11.311,11.3029995,11.285,11.263
